datetime,fecha,tramo,DOMICILIO,LLEVAR,LOCAL,RECOGER
2024-11-08 19:00:00,2024-11-08,19:00 - 19:14,1,0,0,0
2024-11-08 19:15:00,2024-11-08,19:15 - 19:29,0,1,0,0
2024-11-08 19:30:00,2024-11-08,19:30 - 19:44,0,0,1,0
2024-11-08 19:45:00,2024-11-08,19:45 - 19:59,5,0,0,0
2024-11-08 20:00:00,2024-11-08,20:00 - 20:14,3,0,2,3
2024-11-08 20:15:00,2024-11-08,20:15 - 20:29,2,1,2,0
2024-11-08 20:30:00,2024-11-08,20:30 - 20:44,3,1,0,1
2024-11-08 20:45:00,2024-11-08,20:45 - 20:59,2,1,1,1
2024-11-08 21:00:00,2024-11-08,21:00 - 21:14,2,2,4,0
2024-11-08 21:15:00,2024-11-08,21:15 - 21:29,2,1,0,1
2024-11-08 21:30:00,2024-11-08,21:30 - 21:44,1,1,0,1
2024-11-08 21:45:00,2024-11-08,21:45 - 21:59,4,0,1,0
2024-11-08 22:00:00,2024-11-08,22:00 - 22:14,0,0,0,1
2024-11-08 22:15:00,2024-11-08,22:15 - 22:29,2,1,0,0
2024-11-08 22:30:00,2024-11-08,22:30 - 22:44,1,0,0,1
2024-11-08 22:45:00,2024-11-08,22:45 - 22:59,0,0,0,0
2024-11-08 23:00:00,2024-11-08,23:00 - 23:14,0,0,0,0
2024-11-08 23:15:00,2024-11-08,23:15 - 23:29,0,0,0,0
2024-11-08 23:30:00,2024-11-08,23:30 - 23:44,0,0,0,1
2024-11-08 23:45:00,2024-11-08,23:45 - 23:59,0,3,0,0
2024-11-09 13:00:00,2024-11-09,13:00 - 13:14,0,0,0,0
2024-11-09 13:15:00,2024-11-09,13:15 - 13:29,0,0,0,0
2024-11-09 13:30:00,2024-11-09,13:30 - 13:44,0,0,0,0
2024-11-09 13:45:00,2024-11-09,13:45 - 13:59,0,1,1,0
2024-11-09 14:00:00,2024-11-09,14:00 - 14:14,1,0,0,0
2024-11-09 14:15:00,2024-11-09,14:15 - 14:29,2,0,0,0
2024-11-09 14:30:00,2024-11-09,14:30 - 14:44,2,0,0,0
2024-11-09 14:45:00,2024-11-09,14:45 - 14:59,0,0,0,0
2024-11-09 15:00:00,2024-11-09,15:00 - 15:14,1,0,0,0
2024-11-09 15:15:00,2024-11-09,15:15 - 15:29,1,0,0,0
2024-11-09 15:30:00,2024-11-09,15:30 - 15:44,0,0,0,0
2024-11-09 15:45:00,2024-11-09,15:45 - 15:59,0,0,0,0
2024-11-09 18:30:00,2024-11-09,18:30 - 18:44,0,0,0,0
2024-11-09 19:00:00,2024-11-09,19:00 - 19:14,0,0,0,0
2024-11-09 19:15:00,2024-11-09,19:15 - 19:29,1,0,0,0
2024-11-09 19:30:00,2024-11-09,19:30 - 19:44,0,0,4,1
2024-11-09 19:45:00,2024-11-09,19:45 - 19:59,1,1,0,0
2024-11-09 20:00:00,2024-11-09,20:00 - 20:14,2,2,0,0
2024-11-09 20:15:00,2024-11-09,20:15 - 20:29,3,2,0,0
2024-11-09 20:30:00,2024-11-09,20:30 - 20:44,5,0,1,2
2024-11-09 20:45:00,2024-11-09,20:45 - 20:59,1,0,0,0
2024-11-09 21:00:00,2024-11-09,21:00 - 21:14,2,0,0,3
2024-11-09 21:15:00,2024-11-09,21:15 - 21:29,3,0,1,0
2024-11-09 21:30:00,2024-11-09,21:30 - 21:44,3,1,0,1
2024-11-09 21:45:00,2024-11-09,21:45 - 21:59,2,0,2,0
2024-11-09 22:00:00,2024-11-09,22:00 - 22:14,2,0,2,1
2024-11-09 22:15:00,2024-11-09,22:15 - 22:29,0,0,0,0
2024-11-09 22:30:00,2024-11-09,22:30 - 22:44,1,0,0,1
2024-11-09 22:45:00,2024-11-09,22:45 - 22:59,1,0,0,0
2024-11-09 23:00:00,2024-11-09,23:00 - 23:14,1,1,0,0
2024-11-09 23:15:00,2024-11-09,23:15 - 23:29,1,0,0,0
2024-11-09 23:30:00,2024-11-09,23:30 - 23:44,0,0,0,1
2024-11-09 23:45:00,2024-11-09,23:45 - 23:59,0,0,0,0
2024-11-10 13:00:00,2024-11-10,13:00 - 13:14,0,0,0,1
2024-11-10 13:15:00,2024-11-10,13:15 - 13:29,1,0,0,0
2024-11-10 13:30:00,2024-11-10,13:30 - 13:44,2,0,0,0
2024-11-10 13:45:00,2024-11-10,13:45 - 13:59,2,0,1,1
2024-11-10 14:00:00,2024-11-10,14:00 - 14:14,3,0,0,1
2024-11-10 14:15:00,2024-11-10,14:15 - 14:29,2,0,0,0
2024-11-10 14:30:00,2024-11-10,14:30 - 14:44,0,0,0,0
2024-11-10 14:45:00,2024-11-10,14:45 - 14:59,0,1,1,1
2024-11-10 15:00:00,2024-11-10,15:00 - 15:14,0,0,0,1
2024-11-10 15:15:00,2024-11-10,15:15 - 15:29,0,0,0,0
2024-11-10 15:30:00,2024-11-10,15:30 - 15:44,0,0,0,0
2024-11-10 15:45:00,2024-11-10,15:45 - 15:59,0,0,0,0
2024-11-10 18:30:00,2024-11-10,18:30 - 18:44,0,0,1,0
2024-11-10 19:00:00,2024-11-10,19:00 - 19:14,2,0,0,0
2024-11-10 19:15:00,2024-11-10,19:15 - 19:29,2,0,0,0
2024-11-10 19:30:00,2024-11-10,19:30 - 19:44,1,0,0,0
2024-11-10 19:45:00,2024-11-10,19:45 - 19:59,2,0,0,0
2024-11-10 20:00:00,2024-11-10,20:00 - 20:14,5,0,0,0
2024-11-10 20:15:00,2024-11-10,20:15 - 20:29,5,0,1,0
2024-11-10 20:30:00,2024-11-10,20:30 - 20:44,7,0,0,1
2024-11-10 20:45:00,2024-11-10,20:45 - 20:59,3,0,1,1
2024-11-10 21:00:00,2024-11-10,21:00 - 21:14,3,0,0,0
2024-11-10 21:15:00,2024-11-10,21:15 - 21:29,3,0,0,0
2024-11-10 21:30:00,2024-11-10,21:30 - 21:44,3,4,0,0
2024-11-10 21:45:00,2024-11-10,21:45 - 21:59,2,1,0,1
2024-11-10 22:00:00,2024-11-10,22:00 - 22:14,0,0,0,0
2024-11-10 22:15:00,2024-11-10,22:15 - 22:29,0,1,0,0
2024-11-10 22:30:00,2024-11-10,22:30 - 22:44,2,2,0,1
2024-11-10 22:45:00,2024-11-10,22:45 - 22:59,0,2,0,0
2024-11-10 23:00:00,2024-11-10,23:00 - 23:14,1,0,0,0
2024-11-10 23:15:00,2024-11-10,23:15 - 23:29,0,0,0,0
2024-11-10 23:30:00,2024-11-10,23:30 - 23:44,0,0,0,0
2024-11-10 23:45:00,2024-11-10,23:45 - 23:59,0,0,0,0
2024-11-11 13:00:00,2024-11-11,13:00 - 13:14,0,0,0,0
2024-11-11 13:15:00,2024-11-11,13:15 - 13:29,0,0,0,0
2024-11-11 13:30:00,2024-11-11,13:30 - 13:44,0,0,1,0
2024-11-11 13:45:00,2024-11-11,13:45 - 13:59,0,0,0,0
2024-11-11 14:00:00,2024-11-11,14:00 - 14:14,0,1,0,0
2024-11-11 14:15:00,2024-11-11,14:15 - 14:29,0,1,0,0
2024-11-11 14:30:00,2024-11-11,14:30 - 14:44,0,0,1,0
2024-11-11 14:45:00,2024-11-11,14:45 - 14:59,0,0,0,0
2024-11-11 15:00:00,2024-11-11,15:00 - 15:14,0,0,1,0
2024-11-11 15:15:00,2024-11-11,15:15 - 15:29,0,0,0,0
2024-11-11 15:30:00,2024-11-11,15:30 - 15:44,0,0,0,0
2024-11-11 15:45:00,2024-11-11,15:45 - 15:59,0,0,0,0
2024-11-11 16:00:00,2024-11-11,16:00 - 16:14,0,1,0,0
2024-11-11 16:15:00,2024-11-11,16:15 - 16:29,0,1,0,0
2024-11-11 16:30:00,2024-11-11,16:30 - 16:44,0,1,0,0
2024-11-11 18:45:00,2024-11-11,18:45 - 18:59,0,0,0,0
2024-11-11 19:00:00,2024-11-11,19:00 - 19:14,1,0,0,0
2024-11-11 19:15:00,2024-11-11,19:15 - 19:29,0,0,0,0
2024-11-11 19:30:00,2024-11-11,19:30 - 19:44,0,1,0,0
2024-11-11 19:45:00,2024-11-11,19:45 - 19:59,0,0,0,0
2024-11-11 20:00:00,2024-11-11,20:00 - 20:14,1,0,0,0
2024-11-11 20:15:00,2024-11-11,20:15 - 20:29,1,0,0,0
2024-11-11 20:30:00,2024-11-11,20:30 - 20:44,2,0,0,0
2024-11-11 20:45:00,2024-11-11,20:45 - 20:59,3,1,0,0
2024-11-11 21:00:00,2024-11-11,21:00 - 21:14,1,1,0,0
2024-11-11 21:15:00,2024-11-11,21:15 - 21:29,0,3,0,0
2024-11-11 21:30:00,2024-11-11,21:30 - 21:44,2,2,0,0
2024-11-11 21:45:00,2024-11-11,21:45 - 21:59,1,0,0,1
2024-11-11 22:00:00,2024-11-11,22:00 - 22:14,1,0,0,0
2024-11-11 22:15:00,2024-11-11,22:15 - 22:29,1,1,0,0
2024-11-11 22:30:00,2024-11-11,22:30 - 22:44,0,0,0,0
2024-11-11 22:45:00,2024-11-11,22:45 - 22:59,0,0,0,0
2024-11-11 23:00:00,2024-11-11,23:00 - 23:14,0,0,0,0
2024-11-11 23:15:00,2024-11-11,23:15 - 23:29,0,0,0,0
2024-11-12 13:00:00,2024-11-12,13:00 - 13:14,1,0,0,1
2024-11-12 13:15:00,2024-11-12,13:15 - 13:29,0,0,0,0
2024-11-12 13:30:00,2024-11-12,13:30 - 13:44,0,0,0,0
2024-11-12 13:45:00,2024-11-12,13:45 - 13:59,0,0,0,0
2024-11-12 14:00:00,2024-11-12,14:00 - 14:14,0,1,0,0
2024-11-12 14:15:00,2024-11-12,14:15 - 14:29,0,0,0,0
2024-11-12 14:30:00,2024-11-12,14:30 - 14:44,0,0,1,0
2024-11-12 14:45:00,2024-11-12,14:45 - 14:59,0,0,0,0
2024-11-12 15:00:00,2024-11-12,15:00 - 15:14,0,0,0,0
2024-11-12 15:15:00,2024-11-12,15:15 - 15:29,0,2,0,1
2024-11-12 15:30:00,2024-11-12,15:30 - 15:44,0,0,0,0
2024-11-12 15:45:00,2024-11-12,15:45 - 15:59,0,0,0,0
2024-11-12 16:00:00,2024-11-12,16:00 - 16:14,0,0,0,0
2024-11-12 16:15:00,2024-11-12,16:15 - 16:29,0,0,0,0
2024-11-12 16:30:00,2024-11-12,16:30 - 16:44,0,0,0,0
2024-11-12 18:45:00,2024-11-12,18:45 - 18:59,0,0,0,0
2024-11-12 19:00:00,2024-11-12,19:00 - 19:14,0,0,0,0
2024-11-12 19:15:00,2024-11-12,19:15 - 19:29,0,0,0,0
2024-11-12 19:30:00,2024-11-12,19:30 - 19:44,0,0,0,0
2024-11-12 19:45:00,2024-11-12,19:45 - 19:59,0,0,0,0
2024-11-12 20:00:00,2024-11-12,20:00 - 20:14,2,0,0,1
2024-11-12 20:15:00,2024-11-12,20:15 - 20:29,2,2,0,1
2024-11-12 20:30:00,2024-11-12,20:30 - 20:44,0,1,1,2
2024-11-12 20:45:00,2024-11-12,20:45 - 20:59,0,0,0,0
2024-11-12 21:00:00,2024-11-12,21:00 - 21:14,0,3,0,1
2024-11-12 21:15:00,2024-11-12,21:15 - 21:29,0,0,1,1
2024-11-12 21:30:00,2024-11-12,21:30 - 21:44,3,2,0,1
2024-11-12 21:45:00,2024-11-12,21:45 - 21:59,0,1,0,0
2024-11-12 22:00:00,2024-11-12,22:00 - 22:14,0,0,0,1
2024-11-12 22:15:00,2024-11-12,22:15 - 22:29,0,0,0,0
2024-11-12 22:30:00,2024-11-12,22:30 - 22:44,0,0,0,0
2024-11-12 22:45:00,2024-11-12,22:45 - 22:59,0,0,0,0
2024-11-12 23:00:00,2024-11-12,23:00 - 23:14,0,0,0,0
2024-11-12 23:15:00,2024-11-12,23:15 - 23:29,0,0,0,0
2024-11-13 13:00:00,2024-11-13,13:00 - 13:14,0,0,0,0
2024-11-13 13:15:00,2024-11-13,13:15 - 13:29,0,0,0,0
2024-11-13 13:30:00,2024-11-13,13:30 - 13:44,0,0,0,0
2024-11-13 13:45:00,2024-11-13,13:45 - 13:59,0,0,0,0
2024-11-13 14:00:00,2024-11-13,14:00 - 14:14,0,1,0,0
2024-11-13 14:15:00,2024-11-13,14:15 - 14:29,0,0,0,0
2024-11-13 14:30:00,2024-11-13,14:30 - 14:44,0,0,0,0
2024-11-13 14:45:00,2024-11-13,14:45 - 14:59,0,0,0,0
2024-11-13 15:00:00,2024-11-13,15:00 - 15:14,0,0,0,0
2024-11-13 15:15:00,2024-11-13,15:15 - 15:29,0,0,0,0
2024-11-13 15:30:00,2024-11-13,15:30 - 15:44,0,0,0,0
2024-11-13 15:45:00,2024-11-13,15:45 - 15:59,0,0,0,0
2024-11-13 16:00:00,2024-11-13,16:00 - 16:14,0,0,0,0
2024-11-13 16:15:00,2024-11-13,16:15 - 16:29,0,0,0,0
2024-11-13 16:30:00,2024-11-13,16:30 - 16:44,0,0,0,0
2024-11-13 18:45:00,2024-11-13,18:45 - 18:59,0,0,0,0
2024-11-13 19:00:00,2024-11-13,19:00 - 19:14,0,0,0,0
2024-11-13 19:15:00,2024-11-13,19:15 - 19:29,0,1,0,0
2024-11-13 19:30:00,2024-11-13,19:30 - 19:44,0,0,0,0
2024-11-13 19:45:00,2024-11-13,19:45 - 19:59,0,0,0,0
2024-11-13 20:00:00,2024-11-13,20:00 - 20:14,1,0,0,0
2024-11-13 20:15:00,2024-11-13,20:15 - 20:29,0,0,0,0
2024-11-13 20:30:00,2024-11-13,20:30 - 20:44,1,0,0,0
2024-11-13 20:45:00,2024-11-13,20:45 - 20:59,0,1,0,1
2024-11-13 21:00:00,2024-11-13,21:00 - 21:14,1,1,0,0
2024-11-13 21:15:00,2024-11-13,21:15 - 21:29,2,2,0,0
2024-11-13 21:30:00,2024-11-13,21:30 - 21:44,0,0,0,0
2024-11-13 21:45:00,2024-11-13,21:45 - 21:59,0,0,0,0
2024-11-13 22:00:00,2024-11-13,22:00 - 22:14,0,0,0,0
2024-11-13 22:15:00,2024-11-13,22:15 - 22:29,1,0,0,0
2024-11-13 22:30:00,2024-11-13,22:30 - 22:44,0,0,0,0
2024-11-13 22:45:00,2024-11-13,22:45 - 22:59,0,1,0,1
2024-11-13 23:00:00,2024-11-13,23:00 - 23:14,0,0,0,0
2024-11-13 23:15:00,2024-11-13,23:15 - 23:29,0,0,0,0
2024-11-14 13:00:00,2024-11-14,13:00 - 13:14,0,0,0,0
2024-11-14 13:15:00,2024-11-14,13:15 - 13:29,0,0,0,0
2024-11-14 13:30:00,2024-11-14,13:30 - 13:44,1,0,0,0
2024-11-14 13:45:00,2024-11-14,13:45 - 13:59,1,0,0,0
2024-11-14 14:00:00,2024-11-14,14:00 - 14:14,0,0,0,0
2024-11-14 14:15:00,2024-11-14,14:15 - 14:29,1,0,0,0
2024-11-14 14:30:00,2024-11-14,14:30 - 14:44,0,1,0,1
2024-11-14 14:45:00,2024-11-14,14:45 - 14:59,0,1,0,0
2024-11-14 15:00:00,2024-11-14,15:00 - 15:14,0,0,0,0
2024-11-14 15:15:00,2024-11-14,15:15 - 15:29,0,0,0,0
2024-11-14 15:30:00,2024-11-14,15:30 - 15:44,0,0,0,1
2024-11-14 15:45:00,2024-11-14,15:45 - 15:59,0,0,0,0
2024-11-14 16:00:00,2024-11-14,16:00 - 16:14,0,0,0,0
2024-11-14 16:15:00,2024-11-14,16:15 - 16:29,0,0,0,0
2024-11-14 16:30:00,2024-11-14,16:30 - 16:44,0,0,0,0
2024-11-14 18:45:00,2024-11-14,18:45 - 18:59,0,0,0,0
2024-11-14 19:00:00,2024-11-14,19:00 - 19:14,0,0,0,0
2024-11-14 19:15:00,2024-11-14,19:15 - 19:29,0,0,1,0
2024-11-14 19:30:00,2024-11-14,19:30 - 19:44,0,0,0,1
2024-11-14 19:45:00,2024-11-14,19:45 - 19:59,1,0,0,3
2024-11-14 20:00:00,2024-11-14,20:00 - 20:14,1,0,0,0
2024-11-14 20:15:00,2024-11-14,20:15 - 20:29,0,1,1,5
2024-11-14 20:30:00,2024-11-14,20:30 - 20:44,3,0,0,2
2024-11-14 20:45:00,2024-11-14,20:45 - 20:59,3,0,0,0
2024-11-14 21:00:00,2024-11-14,21:00 - 21:14,0,0,0,0
2024-11-14 21:15:00,2024-11-14,21:15 - 21:29,0,1,0,1
2024-11-14 21:30:00,2024-11-14,21:30 - 21:44,0,2,0,0
2024-11-14 21:45:00,2024-11-14,21:45 - 21:59,1,0,0,0
2024-11-14 22:00:00,2024-11-14,22:00 - 22:14,0,1,0,0
2024-11-14 22:15:00,2024-11-14,22:15 - 22:29,2,0,0,0
2024-11-14 22:30:00,2024-11-14,22:30 - 22:44,0,0,0,0
2024-11-14 22:45:00,2024-11-14,22:45 - 22:59,0,0,0,0
2024-11-14 23:00:00,2024-11-14,23:00 - 23:14,0,0,0,0
2024-11-14 23:15:00,2024-11-14,23:15 - 23:29,0,0,0,0
2024-11-15 13:00:00,2024-11-15,13:00 - 13:14,0,0,0,0
2024-11-15 13:15:00,2024-11-15,13:15 - 13:29,0,0,0,0
2024-11-15 13:30:00,2024-11-15,13:30 - 13:44,0,0,0,0
2024-11-15 13:45:00,2024-11-15,13:45 - 13:59,0,0,0,0
2024-11-15 14:00:00,2024-11-15,14:00 - 14:14,1,0,0,0
2024-11-15 14:15:00,2024-11-15,14:15 - 14:29,1,0,0,0
2024-11-15 14:30:00,2024-11-15,14:30 - 14:44,0,0,0,0
2024-11-15 14:45:00,2024-11-15,14:45 - 14:59,0,0,0,1
2024-11-15 15:00:00,2024-11-15,15:00 - 15:14,0,1,0,0
2024-11-15 15:15:00,2024-11-15,15:15 - 15:29,0,0,0,0
2024-11-15 15:30:00,2024-11-15,15:30 - 15:44,0,0,0,0
2024-11-15 15:45:00,2024-11-15,15:45 - 15:59,0,0,0,0
2024-11-15 16:00:00,2024-11-15,16:00 - 16:14,0,0,0,0
2024-11-15 16:15:00,2024-11-15,16:15 - 16:29,0,0,0,0
2024-11-15 16:30:00,2024-11-15,16:30 - 16:44,0,0,0,0
2024-11-15 18:45:00,2024-11-15,18:45 - 18:59,0,0,0,0
2024-11-15 19:00:00,2024-11-15,19:00 - 19:14,0,0,0,0
2024-11-15 19:15:00,2024-11-15,19:15 - 19:29,0,1,0,0
2024-11-15 19:30:00,2024-11-15,19:30 - 19:44,0,0,2,0
2024-11-15 19:45:00,2024-11-15,19:45 - 19:59,1,0,0,1
2024-11-15 20:00:00,2024-11-15,20:00 - 20:14,2,0,1,1
2024-11-15 20:15:00,2024-11-15,20:15 - 20:29,4,1,2,0
2024-11-15 20:30:00,2024-11-15,20:30 - 20:44,2,0,0,0
2024-11-15 20:45:00,2024-11-15,20:45 - 20:59,2,1,0,2
2024-11-15 21:00:00,2024-11-15,21:00 - 21:14,0,1,0,2
2024-11-15 21:15:00,2024-11-15,21:15 - 21:29,0,1,0,0
2024-11-15 21:30:00,2024-11-15,21:30 - 21:44,1,1,0,0
2024-11-15 21:45:00,2024-11-15,21:45 - 21:59,1,0,0,0
2024-11-15 22:00:00,2024-11-15,22:00 - 22:14,3,4,0,0
2024-11-15 22:15:00,2024-11-15,22:15 - 22:29,3,0,0,0
2024-11-15 22:30:00,2024-11-15,22:30 - 22:44,1,0,0,0
2024-11-15 22:45:00,2024-11-15,22:45 - 22:59,1,2,0,0
2024-11-15 23:00:00,2024-11-15,23:00 - 23:14,0,2,0,0
2024-11-15 23:15:00,2024-11-15,23:15 - 23:29,0,0,0,0
2024-11-16 13:00:00,2024-11-16,13:00 - 13:14,0,0,0,0
2024-11-16 13:15:00,2024-11-16,13:15 - 13:29,1,0,0,0
2024-11-16 13:30:00,2024-11-16,13:30 - 13:44,0,0,0,1
2024-11-16 13:45:00,2024-11-16,13:45 - 13:59,0,1,0,0
2024-11-16 14:00:00,2024-11-16,14:00 - 14:14,0,0,0,0
2024-11-16 14:15:00,2024-11-16,14:15 - 14:29,1,0,0,0
2024-11-16 14:30:00,2024-11-16,14:30 - 14:44,0,0,0,0
2024-11-16 14:45:00,2024-11-16,14:45 - 14:59,0,0,0,1
2024-11-16 15:00:00,2024-11-16,15:00 - 15:14,1,0,0,0
2024-11-16 15:15:00,2024-11-16,15:15 - 15:29,1,1,0,0
2024-11-16 15:30:00,2024-11-16,15:30 - 15:44,0,0,0,0
2024-11-16 15:45:00,2024-11-16,15:45 - 15:59,0,1,0,0
2024-11-16 16:00:00,2024-11-16,16:00 - 16:14,0,0,0,0
2024-11-16 16:15:00,2024-11-16,16:15 - 16:29,0,0,0,0
2024-11-16 16:30:00,2024-11-16,16:30 - 16:44,0,0,0,0
2024-11-16 18:45:00,2024-11-16,18:45 - 18:59,0,0,0,0
2024-11-16 19:00:00,2024-11-16,19:00 - 19:14,2,0,0,0
2024-11-16 19:15:00,2024-11-16,19:15 - 19:29,2,0,0,0
2024-11-16 19:30:00,2024-11-16,19:30 - 19:44,1,0,0,0
2024-11-16 19:45:00,2024-11-16,19:45 - 19:59,1,1,0,1
2024-11-16 20:00:00,2024-11-16,20:00 - 20:14,2,1,0,0
2024-11-16 20:15:00,2024-11-16,20:15 - 20:29,1,1,0,1
2024-11-16 20:30:00,2024-11-16,20:30 - 20:44,2,0,0,1
2024-11-16 20:45:00,2024-11-16,20:45 - 20:59,4,0,1,0
2024-11-16 21:00:00,2024-11-16,21:00 - 21:14,1,1,1,2
2024-11-16 21:15:00,2024-11-16,21:15 - 21:29,2,0,0,2
2024-11-16 21:30:00,2024-11-16,21:30 - 21:44,4,1,1,1
2024-11-16 21:45:00,2024-11-16,21:45 - 21:59,3,2,0,0
2024-11-16 22:00:00,2024-11-16,22:00 - 22:14,2,0,0,0
2024-11-16 22:15:00,2024-11-16,22:15 - 22:29,0,0,3,1
2024-11-16 22:30:00,2024-11-16,22:30 - 22:44,2,1,1,0
2024-11-16 22:45:00,2024-11-16,22:45 - 22:59,0,1,0,0
2024-11-16 23:00:00,2024-11-16,23:00 - 23:14,0,1,0,1
2024-11-16 23:15:00,2024-11-16,23:15 - 23:29,0,0,0,0
2024-11-17 13:00:00,2024-11-17,13:00 - 13:14,1,1,0,0
2024-11-17 13:15:00,2024-11-17,13:15 - 13:29,2,0,0,0
2024-11-17 13:30:00,2024-11-17,13:30 - 13:44,0,0,0,1
2024-11-17 13:45:00,2024-11-17,13:45 - 13:59,3,0,0,0
2024-11-17 14:00:00,2024-11-17,14:00 - 14:14,1,0,0,0
2024-11-17 14:15:00,2024-11-17,14:15 - 14:29,1,2,0,0
2024-11-17 14:30:00,2024-11-17,14:30 - 14:44,1,1,0,1
2024-11-17 14:45:00,2024-11-17,14:45 - 14:59,0,0,0,0
2024-11-17 15:00:00,2024-11-17,15:00 - 15:14,0,1,0,0
2024-11-17 15:15:00,2024-11-17,15:15 - 15:29,0,0,0,0
2024-11-17 15:30:00,2024-11-17,15:30 - 15:44,0,1,0,0
2024-11-17 15:45:00,2024-11-17,15:45 - 15:59,0,0,0,0
2024-11-17 16:00:00,2024-11-17,16:00 - 16:14,0,0,0,0
2024-11-17 16:15:00,2024-11-17,16:15 - 16:29,0,0,0,0
2024-11-17 16:30:00,2024-11-17,16:30 - 16:44,0,0,0,0
2024-11-17 18:45:00,2024-11-17,18:45 - 18:59,1,3,0,0
2024-11-17 19:00:00,2024-11-17,19:00 - 19:14,0,0,0,0
2024-11-17 19:15:00,2024-11-17,19:15 - 19:29,3,0,0,0
2024-11-17 19:30:00,2024-11-17,19:30 - 19:44,2,1,0,0
2024-11-17 19:45:00,2024-11-17,19:45 - 19:59,2,0,0,0
2024-11-17 20:00:00,2024-11-17,20:00 - 20:14,3,0,0,1
2024-11-17 20:15:00,2024-11-17,20:15 - 20:29,4,0,4,0
2024-11-17 20:30:00,2024-11-17,20:30 - 20:44,3,0,0,0
2024-11-17 20:45:00,2024-11-17,20:45 - 20:59,4,1,0,2
2024-11-17 21:00:00,2024-11-17,21:00 - 21:14,2,0,0,0
2024-11-17 21:15:00,2024-11-17,21:15 - 21:29,2,0,0,0
2024-11-17 21:30:00,2024-11-17,21:30 - 21:44,0,0,0,1
2024-11-17 21:45:00,2024-11-17,21:45 - 21:59,1,1,0,0
2024-11-17 22:00:00,2024-11-17,22:00 - 22:14,0,0,1,0
2024-11-17 22:15:00,2024-11-17,22:15 - 22:29,2,2,0,0
2024-11-17 22:30:00,2024-11-17,22:30 - 22:44,0,1,0,0
2024-11-17 22:45:00,2024-11-17,22:45 - 22:59,0,1,0,0
2024-11-17 23:00:00,2024-11-17,23:00 - 23:14,0,0,0,0
2024-11-17 23:15:00,2024-11-17,23:15 - 23:29,1,0,0,0
2024-11-18 13:00:00,2024-11-18,13:00 - 13:14,0,0,0,0
2024-11-18 13:15:00,2024-11-18,13:15 - 13:29,0,0,0,0
2024-11-18 13:30:00,2024-11-18,13:30 - 13:44,0,0,0,0
2024-11-18 13:45:00,2024-11-18,13:45 - 13:59,0,0,0,0
2024-11-18 14:00:00,2024-11-18,14:00 - 14:14,0,0,0,0
2024-11-18 14:15:00,2024-11-18,14:15 - 14:29,0,0,0,0
2024-11-18 14:30:00,2024-11-18,14:30 - 14:44,1,0,0,0
2024-11-18 14:45:00,2024-11-18,14:45 - 14:59,0,0,0,0
2024-11-18 15:00:00,2024-11-18,15:00 - 15:14,1,0,0,0
2024-11-18 15:15:00,2024-11-18,15:15 - 15:29,0,0,0,0
2024-11-18 15:30:00,2024-11-18,15:30 - 15:44,0,0,0,0
2024-11-18 15:45:00,2024-11-18,15:45 - 15:59,0,0,0,0
2024-11-18 16:30:00,2024-11-18,16:30 - 16:44,0,0,0,0
2024-11-18 18:45:00,2024-11-18,18:45 - 18:59,0,0,0,0
2024-11-18 19:00:00,2024-11-18,19:00 - 19:14,0,0,0,0
2024-11-18 19:15:00,2024-11-18,19:15 - 19:29,1,1,0,0
2024-11-18 19:30:00,2024-11-18,19:30 - 19:44,0,1,0,0
2024-11-18 19:45:00,2024-11-18,19:45 - 19:59,0,0,0,0
2024-11-18 20:00:00,2024-11-18,20:00 - 20:14,0,1,0,0
2024-11-18 20:15:00,2024-11-18,20:15 - 20:29,0,0,0,0
2024-11-18 20:30:00,2024-11-18,20:30 - 20:44,1,1,0,0
2024-11-18 20:45:00,2024-11-18,20:45 - 20:59,0,0,0,0
2024-11-18 21:00:00,2024-11-18,21:00 - 21:14,0,0,0,0
2024-11-18 21:15:00,2024-11-18,21:15 - 21:29,0,0,0,1
2024-11-18 21:30:00,2024-11-18,21:30 - 21:44,1,0,0,0
2024-11-18 21:45:00,2024-11-18,21:45 - 21:59,1,0,0,1
2024-11-18 22:00:00,2024-11-18,22:00 - 22:14,0,0,0,0
2024-11-18 22:15:00,2024-11-18,22:15 - 22:29,0,0,0,0
2024-11-18 22:30:00,2024-11-18,22:30 - 22:44,1,0,1,0
2024-11-18 22:45:00,2024-11-18,22:45 - 22:59,0,0,0,0
2024-11-18 23:00:00,2024-11-18,23:00 - 23:14,0,0,0,0
2024-11-18 23:15:00,2024-11-18,23:15 - 23:29,0,0,0,0
2024-11-19 13:00:00,2024-11-19,13:00 - 13:14,1,0,0,0
2024-11-19 13:15:00,2024-11-19,13:15 - 13:29,0,0,0,0
2024-11-19 13:30:00,2024-11-19,13:30 - 13:44,1,0,0,0
2024-11-19 13:45:00,2024-11-19,13:45 - 13:59,0,0,0,0
2024-11-19 14:00:00,2024-11-19,14:00 - 14:14,0,0,0,1
2024-11-19 14:15:00,2024-11-19,14:15 - 14:29,0,2,0,0
2024-11-19 14:30:00,2024-11-19,14:30 - 14:44,0,2,0,0
2024-11-19 14:45:00,2024-11-19,14:45 - 14:59,0,0,0,0
2024-11-19 15:00:00,2024-11-19,15:00 - 15:14,0,0,0,0
2024-11-19 15:15:00,2024-11-19,15:15 - 15:29,0,0,0,0
2024-11-19 15:30:00,2024-11-19,15:30 - 15:44,0,0,0,0
