datetime,local,visitante,competicion,temporada_slug,jornada,evento_importante
2025-04-13 19:00:00,ath,ray,laliga_ea_sports,laliga_easports_2024,31,False
2025-04-13 19:00:00,alm,car,laliga_hypermotion,laliga_hypermotion_2024,35,False
2025-04-14 19:00:00,atm,vll,laliga_ea_sports,laliga_easports_2024,31,False
2025-04-15 19:00:00,avl,psg,uefa_champions_league,champions_league_2024,14,True
2025-04-15 19:00:00,bvb,bar,uefa_champions_league,champions_league_2024,14,True
2025-04-16 19:00:00,rma,ars,uefa_champions_league,champions_league_2024,14,True
2025-04-16 19:00:00,int,bay,uefa_champions_league,champions_league_2024,14,True
2025-04-17 19:00:00,che,lgi,uefa_europa_conference_league,europa_conference_league_2024,12,False
2025-04-17 19:00:00,rvi,dju,uefa_europa_conference_league,europa_conference_league_2024,12,False
2025-04-17 19:00:00,laz,bod,uefa_europa_league,europa_league_2024,14,False
2025-04-17 19:00:00,ein,tot,uefa_europa_league,europa_league_2024,14,False
2025-04-17 19:00:00,ath,ran,uefa_europa_league,europa_league_2024,14,False
2025-04-17 19:00:00,mun,oly,uefa_europa_league,europa_league_2024,14,False
2025-04-18 15:30:00,atm,cat,liga_femenina,primera_division_femenina_2024,26,False
2025-04-18 19:00:00,esp,get,laliga_ea_sports,laliga_easports_2024,32,False
2025-04-18 19:00:00,cas,alm,laliga_hypermotion,laliga_hypermotion_2024,36,False
2025-04-19 14:00:00,mad,ath,liga_femenina,primera_division_femenina_2024,26,False
2025-04-19 14:00:00,bar,cel,laliga_ea_sports,laliga_easports_2024,32,False
2025-04-19 14:00:00,hue,rac,laliga_hypermotion,laliga_hypermotion_2024,36,False
2025-04-19 19:00:00,lpa,atm,laliga_ea_sports,laliga_easports_2024,32,False
2025-04-19 19:00:00,bur,cad,laliga_hypermotion,laliga_hypermotion_2024,36,False
2025-04-20 14:00:00,rma,rbb,liga_femenina,primera_division_femenina_2024,26,False
2025-04-20 14:00:00,vil,rso,laliga_ea_sports,laliga_easports_2024,32,True
2025-04-20 14:00:00,ccf,ovi,laliga_hypermotion,laliga_hypermotion_2024,36,False
2025-04-20 19:00:00,rma,ath,laliga_ea_sports,laliga_easports_2024,32,True
2025-04-20 19:00:00,rcd,ten,laliga_hypermotion,laliga_hypermotion_2024,36,False
2025-04-21 18:30:00,eib,mga,laliga_hypermotion,laliga_hypermotion_2024,36,False
2025-04-21 19:00:00,gir,bet,laliga_ea_sports,laliga_easports_2024,32,True
2025-04-22 19:30:00,bar,mll,laliga_ea_sports,laliga_easports_2024,33,False
2025-04-23 19:30:00,get,rma,laliga_ea_sports,laliga_easports_2024,33,False
2025-04-23 19:30:00,ala,rso,laliga_ea_sports,laliga_easports_2024,33,False
2025-04-24 19:30:00,atm,ray,laliga_ea_sports,laliga_easports_2024,33,False
2025-04-24 19:30:00,bet,vll,laliga_ea_sports,laliga_easports_2024,33,False
2025-04-25 18:30:00,cad,spo,laliga_hypermotion,laliga_hypermotion_2024,37,False
2025-04-26 14:00:00,eld,ccf,laliga_hypermotion,laliga_hypermotion_2024,37,False
2025-04-26 14:00:00,ovi,lev,laliga_hypermotion,laliga_hypermotion_2024,37,False
2025-04-26 15:00:00,eib,esp,liga_femenina,primera_division_femenina_2024,27,False
2025-04-26 20:00:00,bar,rma,copa_del_rey,copa_del_rey_2024,9,True
2025-04-27 14:00:00,rso,vcf,liga_femenina,primera_division_femenina_2024,27,False
2025-04-27 14:00:00,vil,esp,laliga_ea_sports,laliga_easports_2024,26,True
2025-04-27 14:00:00,rac,rcd,laliga_hypermotion,laliga_hypermotion_2024,37,False
2025-04-27 19:00:00,zar,hue,laliga_hypermotion,laliga_hypermotion_2024,37,False
2025-04-29 18:30:00,alm,rfe,laliga_hypermotion,laliga_hypermotion_2024,37,False
2025-04-29 19:00:00,ars,psg,uefa_champions_league,champions_league_2024,15,True
2025-04-30 19:00:00,bar,int,uefa_champions_league,champions_league_2024,15,True
2025-05-01 19:00:00,bet,fio,uefa_europa_conference_league,europa_conference_league_2024,13,False
2025-05-01 19:00:00,dju,che,uefa_europa_conference_league,europa_conference_league_2024,13,False
2025-05-01 19:00:00,tot,bod,uefa_europa_league,europa_league_2024,15,False
2025-05-01 19:00:00,ath,mun,uefa_europa_league,europa_league_2024,15,True
2025-05-02 18:30:00,ccf,cad,laliga_hypermotion,laliga_hypermotion_2024,38,False
2025-05-02 19:00:00,ray,get,laliga_ea_sports,laliga_easports_2024,34,False
2025-05-03 14:00:00,sfc,lud,liga_femenina,primera_division_femenina_2024,28,False
2025-05-03 14:00:00,vil,osa,laliga_ea_sports,laliga_easports_2024,34,False
2025-05-03 14:00:00,hue,ovi,laliga_hypermotion,laliga_hypermotion_2024,38,False
2025-05-03 16:00:00,esp,rso,liga_femenina,primera_division_femenina_2024,28,False
2025-05-03 19:00:00,vll,bar,laliga_ea_sports,laliga_easports_2024,34,False
2025-05-03 19:00:00,bur,elc,laliga_hypermotion,laliga_hypermotion_2024,38,False
2025-05-04 14:00:00,gra,rma,liga_femenina,primera_division_femenina_2024,28,False
2025-05-04 14:00:00,sev,leg,laliga_ea_sports,laliga_easports_2024,34,False
2025-05-04 14:00:00,rfe,zar,laliga_hypermotion,laliga_hypermotion_2024,38,False
2025-05-04 15:30:00,fcb,dep,liga_femenina,primera_division_femenina_2024,28,False
2025-05-04 19:00:00,rso,ath,laliga_ea_sports,laliga_easports_2024,34,True
2025-05-04 19:00:00,rcd,alb,laliga_hypermotion,laliga_hypermotion_2024,38,False
2025-05-05 18:30:00,cas,spo,laliga_hypermotion,laliga_hypermotion_2024,38,False
2025-05-05 19:00:00,gir,mll,laliga_ea_sports,laliga_easports_2024,34,False
2025-05-06 19:00:00,int,bar,uefa_champions_league,champions_league_2024,16,True
2025-05-07 19:00:00,psg,ars,uefa_champions_league,champions_league_2024,16,True
2025-05-08 19:00:00,fio,bet,uefa_europa_conference_league,europa_conference_league_2024,14,False
2025-05-08 19:00:00,che,dju,uefa_europa_conference_league,europa_conference_league_2024,14,False
2025-05-08 19:00:00,bod,tot,uefa_europa_league,europa_league_2024,16,False
2025-05-08 19:00:00,mun,ath,uefa_europa_league,europa_league_2024,16,True
2025-05-09 18:30:00,cad,alm,laliga_hypermotion,laliga_hypermotion_2024,39,False
2025-05-09 19:00:00,lpa,ray,laliga_ea_sports,laliga_easports_2024,35,False
2025-05-10 14:00:00,cel,sev,laliga_ea_sports,laliga_easports_2024,35,False
2025-05-10 14:00:00,mir,cas,laliga_hypermotion,laliga_hypermotion_2024,39,False
2025-05-10 14:00:00,spo,rcd,laliga_hypermotion,laliga_hypermotion_2024,39,False
2025-05-10 19:00:00,atm,rso,laliga_ea_sports,laliga_easports_2024,35,True
2025-05-10 19:00:00,zar,car,laliga_hypermotion,laliga_hypermotion_2024,39,False
2025-05-11 14:00:00,bar,rma,laliga_ea_sports,laliga_easports_2024,35,True
2025-05-11 19:00:00,bet,osa,laliga_ea_sports,laliga_easports_2024,35,False
2025-05-11 19:00:00,ten,rfe,laliga_hypermotion,laliga_hypermotion_2024,39,False
2025-05-12 18:30:00,gra,eib,laliga_hypermotion,laliga_hypermotion_2024,39,False
2025-05-13 19:30:00,sev,lpa,laliga_ea_sports,laliga_easports_2024,36,False
2025-05-14 19:30:00,rma,mll,laliga_ea_sports,laliga_easports_2024,36,False
2025-05-15 19:30:00,esp,bar,laliga_ea_sports,laliga_easports_2024,36,True
2025-05-15 19:30:00,get,ath,laliga_ea_sports,laliga_easports_2024,36,False
2025-05-16 18:30:00,lev,alb,laliga_hypermotion,laliga_hypermotion_2024,40,False
2025-05-17 14:00:00,rcd,gra,laliga_hypermotion,laliga_hypermotion_2024,40,False
2025-05-17 14:00:00,eib,bur,laliga_hypermotion,laliga_hypermotion_2024,40,False
2025-05-17 19:00:00,mga,spo,laliga_hypermotion,laliga_hypermotion_2024,40,False
2025-05-18 14:00:00,cas,eld,laliga_hypermotion,laliga_hypermotion_2024,40,False
2025-05-18 14:00:00,ovi,zar,laliga_hypermotion,laliga_hypermotion_2024,40,False
2025-05-18 19:00:00,alm,rac,laliga_hypermotion,laliga_hypermotion_2024,40,False
2025-05-19 18:30:00,ccf,mir,laliga_hypermotion,laliga_hypermotion_2024,40,False
2025-05-21 19:00:00,tot,mun,uefa_europa_league,europa_league_2024,17,True
2025-05-23 19:00:00,bet,val,laliga_ea_sports,laliga_easports_2024,38,True
2025-05-24 14:00:00,rma,rso,laliga_ea_sports,laliga_easports_2024,38,True
2025-05-24 19:00:00,ala,osa,laliga_ea_sports,laliga_easports_2024,38,False
2025-05-24 19:00:00,get,cel,laliga_ea_sports,laliga_easports_2024,38,False
2025-05-24 19:00:00,ray,mll,laliga_ea_sports,laliga_easports_2024,38,False
2025-05-25 14:00:00,vil,sev,laliga_ea_sports,laliga_easports_2024,38,True
2025-05-25 19:00:00,ath,bar,laliga_ea_sports,laliga_easports_2024,38,True
