datetime,fecha,hora,domicilio,recoger,temp_media,humedad_media,vel_viento,radiacion,dia_semana,dia_mes,semana_mes,quincena,mes,estacion,total_pedidos,tiene_partido,partido_en_curso,partido_en_curso_importante,tiene_partido_importante,partido_importante_30min_antes,partido_importante_30min_despues,partido_importante_60min_antes,partido_importante_60min_despues,partido_importante_90min_antes,partido_importante_90min_despues,competicion_copa_de_la_reina,competicion_copa_del_rey,competicion_laliga_ea_sports,competicion_laliga_hypermotion,competicion_liga_femenina,competicion_supercopa_de_españa,competicion_supercopa_de_europa,competicion_uefa_champions_league,competicion_uefa_euro_2024,competicion_uefa_europa_conference_league,competicion_uefa_europa_league,es_festivo
2024-02-14 13:00:00,2024-02-14,13:00:00,0,0,19.17,60.16,0.637,280.2,2,14,3,1,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 13:30:00,2024-02-14,13:30:00,1,0,19.95,58.28,1.074,326.4,2,14,3,1,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 14:00:00,2024-02-14,14:00:00,1,0,20.49,58.3,1.324,383.9,2,14,3,1,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 14:30:00,2024-02-14,14:30:00,0,0,20.67,56.22,1.447,329.5,2,14,3,1,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 15:00:00,2024-02-14,15:00:00,0,0,20.78,52.81,1.159,259.1,2,14,3,1,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 15:30:00,2024-02-14,15:30:00,0,0,20.56,53.83,0.969,187.0,2,14,3,1,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 18:30:00,2024-02-14,18:30:00,0,0,17.94,60.98,0.133,1.868,2,14,3,1,2,3,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 19:00:00,2024-02-14,19:00:00,0,0,17.09,64.24,0.192,0.0,2,14,3,1,2,3,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-14 19:30:00,2024-02-14,19:30:00,0,2,16.04,71.3,0.054,0.0,2,14,3,1,2,3,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 20:00:00,2024-02-14,20:00:00,3,2,15.24,73.1,0.097,0.0,2,14,3,1,2,3,5,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-02-14 20:30:00,2024-02-14,20:30:00,1,1,15.24,73.8,0.328,0.0,2,14,3,1,2,3,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 21:00:00,2024-02-14,21:00:00,2,2,14.58,75.5,0.152,0.0,2,14,3,1,2,3,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 21:30:00,2024-02-14,21:30:00,3,0,14.22,76.6,0.064,0.0,2,14,3,1,2,3,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 22:00:00,2024-02-14,22:00:00,2,1,13.71,78.5,0.234,0.0,2,14,3,1,2,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 22:30:00,2024-02-14,22:30:00,1,0,13.87,77.4,0.653,0.0,2,14,3,1,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-14 23:00:00,2024-02-14,23:00:00,0,0,14.09,75.8,0.427,0.0,2,14,3,1,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 12:30:00,2024-02-15,12:30:00,0,0,19.51,55.02,1.319,536.9,3,15,3,1,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 13:00:00,2024-02-15,13:00:00,0,0,19.65,52.21,1.235,536.2,3,15,3,1,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 13:30:00,2024-02-15,13:30:00,0,1,20.05,50.38,1.27,436.8,3,15,3,1,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 14:00:00,2024-02-15,14:00:00,0,1,20.22,50.49,1.114,462.4,3,15,3,1,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 14:30:00,2024-02-15,14:30:00,0,0,19.87,50.47,1.043,379.0,3,15,3,1,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 15:00:00,2024-02-15,15:00:00,0,0,19.8,50.15,0.808,183.4,3,15,3,1,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 15:30:00,2024-02-15,15:30:00,0,1,19.09,56.16,1.405,120.8,3,15,3,1,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 18:30:00,2024-02-15,18:30:00,0,0,16.18,69.4,0.207,2.038,3,15,3,1,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 19:00:00,2024-02-15,19:00:00,1,2,15.51,70.7,0.236,0.0,3,15,3,1,2,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 19:30:00,2024-02-15,19:30:00,0,5,15.21,73.0,0.159,0.0,3,15,3,1,2,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 20:00:00,2024-02-15,20:00:00,2,7,14.95,77.0,1.429,0.0,3,15,3,1,2,3,9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-02-15 20:30:00,2024-02-15,20:30:00,1,4,14.86,80.1,1.659,0.0,3,15,3,1,2,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 21:00:00,2024-02-15,21:00:00,4,5,14.95,79.6,1.168,0.0,3,15,3,1,2,3,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 21:30:00,2024-02-15,21:30:00,1,2,14.89,79.6,0.746,0.0,3,15,3,1,2,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 22:00:00,2024-02-15,22:00:00,1,2,14.8,81.8,0.66,0.0,3,15,3,1,2,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 22:30:00,2024-02-15,22:30:00,0,2,14.84,81.8,0.457,0.0,3,15,3,1,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-15 23:00:00,2024-02-15,23:00:00,0,0,14.93,80.4,0.501,0.0,3,15,3,1,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 12:30:00,2024-02-16,12:30:00,0,0,21.03,42.72,1.872,681.1,4,16,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 13:00:00,2024-02-16,13:00:00,1,1,20.49,44.1,1.67,580.8,4,16,3,2,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 13:30:00,2024-02-16,13:30:00,1,1,21.45,41.6,1.672,574.9,4,16,3,2,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 14:00:00,2024-02-16,14:00:00,2,0,20.14,43.95,1.252,161.5,4,16,3,2,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 14:30:00,2024-02-16,14:30:00,0,0,20.11,43.16,1.013,88.4,4,16,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 15:00:00,2024-02-16,15:00:00,0,0,19.37,50.92,1.069,70.8,4,16,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 15:30:00,2024-02-16,15:30:00,0,0,17.21,71.3,0.917,68.43,4,16,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 18:30:00,2024-02-16,18:30:00,0,0,15.17,78.3,0.691,2.639,4,16,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 19:00:00,2024-02-16,19:00:00,2,0,14.5,83.4,0.538,0.0,4,16,3,2,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 19:30:00,2024-02-16,19:30:00,0,2,14.08,84.9,0.564,0.0,4,16,3,2,2,3,2,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-16 20:00:00,2024-02-16,20:00:00,8,6,14.17,85.3,0.36,0.0,4,16,3,2,2,3,14,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-16 20:30:00,2024-02-16,20:30:00,6,3,14.11,85.3,0.025,0.0,4,16,3,2,2,3,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 21:00:00,2024-02-16,21:00:00,8,6,14.06,85.5,0.155,0.0,4,16,3,2,2,3,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 21:30:00,2024-02-16,21:30:00,2,8,13.93,86.0,0.06,0.0,4,16,3,2,2,3,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 22:00:00,2024-02-16,22:00:00,5,3,13.73,86.1,0.223,0.0,4,16,3,2,2,3,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 22:30:00,2024-02-16,22:30:00,1,0,13.82,85.8,0.046,0.0,4,16,3,2,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-16 23:00:00,2024-02-16,23:00:00,0,1,13.71,85.8,0.134,0.0,4,16,3,2,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 12:30:00,2024-02-17,12:30:00,0,0,18.93,36.58,1.253,607.1,5,17,3,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 13:00:00,2024-02-17,13:00:00,0,1,19.47,34.9,1.022,633.4,5,17,3,2,2,3,1,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-17 13:30:00,2024-02-17,13:30:00,2,0,20.18,34.21,1.387,613.3,5,17,3,2,2,3,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 14:00:00,2024-02-17,14:00:00,0,0,20.25,35.06,1.254,604.0,5,17,3,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 14:30:00,2024-02-17,14:30:00,0,1,20.8,35.97,1.666,633.0,5,17,3,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 15:00:00,2024-02-17,15:00:00,0,0,20.0,38.14,1.481,345.5,5,17,3,2,2,3,0,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-17 15:30:00,2024-02-17,15:30:00,0,0,19.55,41.0,1.727,322.5,5,17,3,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 18:30:00,2024-02-17,18:30:00,0,1,15.5,63.03,0.27,5.481,5,17,3,2,2,3,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 19:00:00,2024-02-17,19:00:00,1,1,14.68,65.87,0.177,0.007,5,17,3,2,2,3,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 19:30:00,2024-02-17,19:30:00,0,3,14.08,68.2,0.052,0.0,5,17,3,2,2,3,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 20:00:00,2024-02-17,20:00:00,5,3,13.69,68.91,0.292,0.0,5,17,3,2,2,3,8,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-17 20:30:00,2024-02-17,20:30:00,9,5,13.31,69.38,0.305,0.0,5,17,3,2,2,3,14,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 21:00:00,2024-02-17,21:00:00,7,6,13.11,68.51,0.259,0.0,5,17,3,2,2,3,13,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 21:30:00,2024-02-17,21:30:00,4,8,13.0,66.83,0.569,0.0,5,17,3,2,2,3,12,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 22:00:00,2024-02-17,22:00:00,4,3,13.0,65.67,0.459,0.0,5,17,3,2,2,3,7,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 22:30:00,2024-02-17,22:30:00,2,1,12.89,66.14,0.194,0.0,5,17,3,2,2,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-17 23:00:00,2024-02-17,23:00:00,0,1,11.84,69.14,0.684,0.0,5,17,3,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 12:30:00,2024-02-18,12:30:00,0,0,19.04,44.82,1.314,604.1,6,18,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 13:00:00,2024-02-18,13:00:00,1,1,19.51,43.74,1.433,607.6,6,18,3,2,2,3,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-18 13:30:00,2024-02-18,13:30:00,2,0,19.82,42.78,1.222,611.7,6,18,3,2,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 14:00:00,2024-02-18,14:00:00,2,0,20.18,41.85,1.267,591.5,6,18,3,2,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 14:30:00,2024-02-18,14:30:00,2,0,20.45,40.57,1.484,557.7,6,18,3,2,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 15:00:00,2024-02-18,15:00:00,1,1,20.38,43.59,1.944,507.0,6,18,3,2,2,3,2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-18 15:30:00,2024-02-18,15:30:00,0,0,20.11,46.92,1.657,440.9,6,18,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 18:30:00,2024-02-18,18:30:00,0,0,16.17,60.96,0.213,3.599,6,18,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 19:00:00,2024-02-18,19:00:00,1,0,15.21,64.98,0.009,0.023,6,18,3,2,2,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 19:30:00,2024-02-18,19:30:00,1,3,14.77,67.6,0.465,0.0,6,18,3,2,2,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 20:00:00,2024-02-18,20:00:00,5,2,14.11,70.7,0.195,0.0,6,18,3,2,2,3,7,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-18 20:30:00,2024-02-18,20:30:00,9,1,13.73,70.5,0.304,0.0,6,18,3,2,2,3,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 21:00:00,2024-02-18,21:00:00,8,0,13.49,71.2,0.407,0.0,6,18,3,2,2,3,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 21:30:00,2024-02-18,21:30:00,2,1,13.42,71.2,0.336,0.0,6,18,3,2,2,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 22:00:00,2024-02-18,22:00:00,1,1,12.91,71.3,0.095,0.0,6,18,3,2,2,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 22:30:00,2024-02-18,22:30:00,0,0,12.71,72.5,0.341,0.0,6,18,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-18 23:00:00,2024-02-18,23:00:00,0,0,12.44,73.5,0.273,0.0,6,18,3,2,2,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 12:30:00,2024-02-19,12:30:00,0,0,18.79,48.12,1.383,335.2,0,19,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 13:00:00,2024-02-19,13:00:00,0,1,19.24,46.44,1.303,598.0,0,19,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 13:30:00,2024-02-19,13:30:00,0,0,20.26,42.88,1.266,534.9,0,19,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 14:00:00,2024-02-19,14:00:00,1,0,20.49,41.8,1.518,519.8,0,19,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 14:30:00,2024-02-19,14:30:00,0,0,20.85,40.24,1.433,432.2,0,19,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 15:00:00,2024-02-19,15:00:00,0,0,20.51,42.14,1.147,370.1,0,19,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 15:30:00,2024-02-19,15:30:00,0,0,20.36,45.15,1.395,473.5,0,19,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 19:00:00,2024-02-19,19:00:00,0,1,15.24,66.66,0.043,0.084,0,19,4,2,2,3,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 19:30:00,2024-02-19,19:30:00,0,1,14.68,68.89,0.257,0.0,0,19,4,2,2,3,1,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-19 20:00:00,2024-02-19,20:00:00,0,0,13.88,71.6,0.29,0.0,0,19,4,2,2,3,0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-19 20:30:00,2024-02-19,20:30:00,1,0,13.31,72.8,0.299,0.0,0,19,4,2,2,3,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 21:00:00,2024-02-19,21:00:00,3,2,13.11,74.1,0.266,0.0,0,19,4,2,2,3,5,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 21:30:00,2024-02-19,21:30:00,2,1,12.82,75.4,0.456,0.0,0,19,4,2,2,3,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 22:00:00,2024-02-19,22:00:00,2,2,12.53,75.2,0.417,0.0,0,19,4,2,2,3,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 22:30:00,2024-02-19,22:30:00,1,5,12.46,75.4,0.438,0.0,0,19,4,2,2,3,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-19 23:00:00,2024-02-19,23:00:00,0,1,12.69,76.5,0.331,0.0,0,19,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 12:30:00,2024-02-20,12:30:00,0,0,21.83,40.86,1.618,546.8,1,20,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 13:00:00,2024-02-20,13:00:00,0,0,22.61,39.64,1.612,616.9,1,20,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 13:30:00,2024-02-20,13:30:00,0,1,23.33,36.93,1.708,620.9,1,20,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 14:00:00,2024-02-20,14:00:00,1,2,24.09,35.59,1.595,598.0,1,20,4,2,2,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 14:30:00,2024-02-20,14:30:00,0,0,24.47,33.7,1.633,562.9,1,20,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 15:00:00,2024-02-20,15:00:00,1,0,23.71,39.48,1.978,514.2,1,20,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 15:30:00,2024-02-20,15:30:00,0,0,23.19,41.91,2.214,459.2,1,20,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 19:00:00,2024-02-20,19:00:00,2,2,15.48,77.2,0.665,0.214,1,20,4,2,2,3,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 19:30:00,2024-02-20,19:30:00,1,0,14.81,82.6,1.04,0.0,1,20,4,2,2,3,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 20:00:00,2024-02-20,20:00:00,4,4,14.22,86.3,1.154,0.0,1,20,4,2,2,3,8,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-02-20 20:30:00,2024-02-20,20:30:00,2,4,13.82,86.9,1.44,0.0,1,20,4,2,2,3,6,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 21:00:00,2024-02-20,21:00:00,0,8,13.53,86.5,0.925,0.0,1,20,4,2,2,3,8,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 21:30:00,2024-02-20,21:30:00,1,2,13.24,83.7,0.615,0.0,1,20,4,2,2,3,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 22:00:00,2024-02-20,22:00:00,0,2,12.42,84.0,0.165,0.0,1,20,4,2,2,3,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 22:30:00,2024-02-20,22:30:00,0,1,12.01,84.0,0.343,0.0,1,20,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-20 23:00:00,2024-02-20,23:00:00,0,0,12.39,76.4,0.181,0.0,1,20,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 12:30:00,2024-02-21,12:30:00,0,0,17.1,62.52,1.717,621.8,2,21,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 13:00:00,2024-02-21,13:00:00,0,0,18.46,57.25,1.722,614.4,2,21,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 13:30:00,2024-02-21,13:30:00,0,0,18.98,54.53,1.681,557.0,2,21,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 14:00:00,2024-02-21,14:00:00,0,1,19.58,52.05,1.62,622.0,2,21,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 14:30:00,2024-02-21,14:30:00,2,1,20.29,47.23,1.835,590.1,2,21,4,2,2,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 15:00:00,2024-02-21,15:00:00,1,0,21.12,39.68,1.912,503.6,2,21,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 15:30:00,2024-02-21,15:30:00,0,0,20.54,56.83,2.318,517.5,2,21,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 19:00:00,2024-02-21,19:00:00,0,1,16.22,76.7,1.726,0.02,2,21,4,2,2,3,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 19:30:00,2024-02-21,19:30:00,1,1,16.04,76.9,1.46,0.0,2,21,4,2,2,3,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 20:00:00,2024-02-21,20:00:00,0,2,16.06,76.7,1.267,0.0,2,21,4,2,2,3,2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-02-21 20:30:00,2024-02-21,20:30:00,1,1,15.82,77.3,0.829,0.0,2,21,4,2,2,3,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 21:00:00,2024-02-21,21:00:00,1,0,15.48,77.7,0.14,0.0,2,21,4,2,2,3,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 21:30:00,2024-02-21,21:30:00,2,0,15.01,79.7,0.183,0.0,2,21,4,2,2,3,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 22:00:00,2024-02-21,22:00:00,0,0,14.8,80.7,0.62,0.0,2,21,4,2,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-21 22:30:00,2024-02-21,22:30:00,1,0,14.82,80.6,0.475,0.0,2,21,4,2,2,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
